Temporada_alta,Diferencia_en_minutos,Atraso_menor,Periodo_dia
True,6.0,True,mañana
True,6.0,True,mañana
True,13.0,True,mañana
True,9.0,True,mañana
True,18.0,False,mañana
True,6.0,True,mañana
True,25.0,False,mañana
True,-2.0,False,tarde
True,43.0,False,noche
True,3.0,True,tarde
True,12.0,True,tarde
True,6.0,True,tarde
True,16.0,False,tarde
True,-1.0,False,tarde
True,13.0,True,tarde
True,2.0,True,tarde
True,8.0,True,tarde
True,11.0,True,tarde
True,26.0,False,tarde
True,0.0,False,tarde
True,4.0,True,tarde
True,4.0,True,tarde
True,18.0,False,tarde
True,5.0,True,tarde
True,1.0,True,tarde
True,-1.0,False,tarde
True,-2.0,False,tarde
True,18.0,False,tarde
True,18.0,False,tarde
True,7.0,True,tarde
True,7.0,True,tarde
True,1.0,True,tarde
True,37.0,False,tarde
True,75.0,False,noche
True,-3.0,False,noche
True,9.0,True,noche
True,18.0,False,noche
True,12.0,True,noche
True,15.0,False,noche
True,5.0,True,noche
True,14.0,True,noche
True,20.0,False,noche
True,-7.0,False,noche
True,-2.0,False,noche
True,-6.0,False,noche
True,-2.0,False,noche
True,10.0,True,tarde
True,0.0,False,tarde
True,5.0,True,mañana
True,-6.0,False,tarde
True,9.0,True,noche
True,5.0,True,mañana
True,25.0,False,noche
True,-5.0,False,mañana
True,1.0,True,mañana
True,0.0,False,mañana
True,-2.0,False,mañana
True,-3.0,False,mañana
True,1.0,True,mañana
True,1.0,True,mañana
True,-4.0,False,mañana
True,-4.0,False,mañana
True,-4.0,False,mañana
True,2.0,True,mañana
True,-3.0,False,mañana
True,2.0,True,mañana
True,25.0,False,mañana
True,-1.0,False,mañana
True,3.0,True,mañana
True,-4.0,False,mañana
True,4.0,True,mañana
True,-3.0,False,mañana
True,-1.0,False,mañana
True,4.0,True,mañana
True,14.0,True,mañana
True,-3.0,False,mañana
True,-2.0,False,mañana
True,-2.0,False,mañana
True,0.0,False,mañana
True,-2.0,False,mañana
True,4.0,True,mañana
True,12.0,True,mañana
True,0.0,False,mañana
True,-2.0,False,mañana
True,-3.0,False,tarde
True,-1.0,False,tarde
True,35.0,False,tarde
True,-2.0,False,tarde
True,0.0,False,tarde
True,4.0,True,tarde
True,7.0,True,tarde
True,53.0,False,tarde
True,1.0,True,tarde
True,-3.0,False,tarde
True,-3.0,False,tarde
True,-1.0,False,tarde
True,-3.0,False,tarde
True,-2.0,False,tarde
True,-1.0,False,tarde
True,11.0,True,tarde
True,10.0,True,tarde
True,5.0,True,mañana
True,-7.0,False,mañana
True,-2.0,False,mañana
True,8.0,True,mañana
True,2.0,True,mañana
True,-2.0,False,mañana
True,-2.0,False,mañana
True,-7.0,False,mañana
True,-1.0,False,mañana
True,0.0,False,mañana
True,-1.0,False,mañana
True,11.0,True,mañana
True,10.0,True,mañana
True,20.0,False,mañana
True,10.0,True,mañana
True,-2.0,False,mañana
True,3.0,True,mañana
True,2.0,True,mañana
True,1.0,True,mañana
True,-1.0,False,mañana
True,3.0,True,mañana
True,1.0,True,mañana
True,-4.0,False,mañana
True,-1.0,False,mañana
True,6.0,True,mañana
True,-1.0,False,mañana
True,-3.0,False,mañana
True,14.0,True,mañana
True,1.0,True,mañana
True,-2.0,False,mañana
True,11.0,True,mañana
True,-1.0,False,tarde
True,8.0,True,mañana
True,-4.0,False,mañana
True,-4.0,False,tarde
True,-4.0,False,mañana
True,24.0,False,mañana
True,-4.0,False,tarde
True,1.0,True,mañana
True,-3.0,False,mañana
True,5.0,True,tarde
True,-3.0,False,mañana
True,-1.0,False,mañana
True,-5.0,False,tarde
True,-1.0,False,mañana
True,12.0,True,mañana
True,-2.0,False,mañana
True,12.0,True,mañana
True,6.0,True,mañana
True,-3.0,False,mañana
True,-1.0,False,mañana
True,1.0,True,mañana
True,-6.0,False,mañana
True,-1.0,False,mañana
True,0.0,False,mañana
True,0.0,False,mañana
True,12.0,True,mañana
True,7.0,True,mañana
True,7.0,True,mañana
True,-1.0,False,mañana
True,3.0,True,mañana
True,5.0,True,mañana
True,-3.0,False,mañana
True,0.0,False,mañana
True,6.0,True,mañana
True,4.0,True,mañana
True,-5.0,False,mañana
True,-3.0,False,mañana
True,8.0,True,mañana
True,0.0,False,mañana
True,3.0,True,mañana
True,21.0,False,mañana
True,12.0,True,mañana
True,1.0,True,mañana
True,0.0,False,mañana
True,-4.0,False,tarde
True,12.0,True,tarde
True,-4.0,False,tarde
True,-2.0,False,tarde
True,-1.0,False,tarde
True,0.0,False,tarde
True,-2.0,False,tarde
True,-6.0,False,tarde
True,-3.0,False,tarde
True,2.0,True,tarde
True,-1.0,False,tarde
True,3.0,True,tarde
True,7.0,True,tarde
True,-7.0,False,tarde
True,-7.0,False,tarde
True,9.0,True,tarde
True,4.0,True,tarde
True,-5.0,False,tarde
True,-1.0,False,tarde
True,1.0,True,tarde
True,2.0,True,tarde
True,1.0,True,tarde
True,10.0,True,tarde
True,0.0,False,tarde
True,6.0,True,tarde
True,0.0,False,tarde
True,-3.0,False,tarde
True,-1.0,False,tarde
True,0.0,False,tarde
True,-2.0,False,tarde
True,2.0,True,tarde
True,0.0,False,tarde
True,-8.0,False,tarde
True,-1.0,False,tarde
True,-4.0,False,tarde
True,-2.0,False,tarde
True,-4.0,False,tarde
True,30.0,False,tarde
True,15.0,False,tarde
True,-6.0,False,noche
True,-3.0,False,noche
True,-2.0,False,noche
True,4.0,True,noche
True,0.0,False,noche
True,3.0,True,noche
True,-1.0,False,noche
True,-2.0,False,noche
True,-3.0,False,noche
True,-3.0,False,noche
True,0.0,False,noche
True,-7.0,False,noche
True,-2.0,False,noche
True,5.0,True,noche
True,26.0,False,noche
True,22.0,False,noche
True,-2.0,False,noche
True,-6.0,False,noche
True,2.0,True,noche
True,3.0,True,noche
True,1.0,True,noche
True,3.0,True,noche
True,0.0,False,noche
True,4.0,True,noche
True,11.0,True,noche
True,9.0,True,noche
True,-2.0,False,noche
True,0.0,False,mañana
True,-8.0,False,mañana
True,-3.0,False,mañana
True,0.0,False,mañana
True,-4.0,False,mañana
True,2.0,True,mañana
True,1.0,True,mañana
True,-3.0,False,mañana
True,-9.0,False,mañana
True,3.0,True,mañana
True,-1.0,False,mañana
True,7.0,True,mañana
True,-3.0,False,mañana
True,-2.0,False,mañana
True,-5.0,False,mañana
True,-3.0,False,mañana
True,-4.0,False,mañana
True,-2.0,False,mañana
True,-2.0,False,mañana
True,-1.0,False,mañana
True,1.0,True,mañana
True,-2.0,False,mañana
True,-7.0,False,tarde
True,-4.0,False,tarde
True,1.0,True,tarde
True,10.0,True,tarde
True,4.0,True,tarde
True,-3.0,False,tarde
True,-4.0,False,tarde
True,4.0,True,tarde
True,-2.0,False,tarde
True,5.0,True,tarde
True,9.0,True,tarde
True,5.0,True,tarde
True,-2.0,False,tarde
True,5.0,True,tarde
True,-4.0,False,tarde
True,-4.0,False,tarde
True,-3.0,False,tarde
True,-9.0,False,tarde
True,0.0,False,tarde
True,0.0,False,tarde
True,-6.0,False,tarde
True,0.0,False,tarde
True,-2.0,False,tarde
True,-1.0,False,tarde
True,1.0,True,tarde
True,96.0,False,tarde
True,0.0,False,tarde
True,24.0,False,tarde
True,1.0,True,tarde
True,13.0,True,tarde
True,10.0,True,tarde
True,-4.0,False,mañana
True,-5.0,False,mañana
True,-1.0,False,mañana
True,-3.0,False,mañana
True,-3.0,False,mañana
True,-4.0,False,mañana
True,0.0,False,mañana
True,32.0,False,mañana
True,2.0,True,mañana
True,-3.0,False,mañana
True,-2.0,False,mañana
True,-1.0,False,mañana
True,16.0,False,mañana
True,21.0,False,mañana
True,14.0,True,mañana
True,115.0,False,mañana
True,7.0,True,mañana
True,2.0,True,mañana
True,-2.0,False,mañana
True,-3.0,False,mañana
True,-2.0,False,mañana
True,1.0,True,mañana
True,-2.0,False,mañana
True,-5.0,False,mañana
True,-4.0,False,mañana
True,-3.0,False,mañana
True,-2.0,False,mañana
True,2.0,True,mañana
True,4.0,True,mañana
True,-2.0,False,mañana
True,14.0,True,tarde
True,-3.0,False,tarde
True,-1.0,False,tarde
True,1.0,True,tarde
True,3.0,True,tarde
True,0.0,False,mañana
True,0.0,False,tarde
True,-4.0,False,tarde
True,5.0,True,tarde
True,-2.0,False,tarde
True,-5.0,False,tarde
True,-1.0,False,tarde
True,-2.0,False,mañana
True,1.0,True,tarde
True,6.0,True,tarde
True,-2.0,False,tarde
True,5.0,True,tarde
True,-1.0,False,tarde
True,-1.0,False,tarde
True,4.0,True,mañana
True,-5.0,False,tarde
True,4.0,True,tarde
True,-2.0,False,tarde
True,13.0,True,tarde
True,1.0,True,tarde
True,0.0,False,tarde
True,0.0,False,mañana
True,-4.0,False,tarde
True,32.0,False,tarde
True,-3.0,False,tarde
True,10.0,True,tarde
True,-8.0,False,tarde
True,0.0,False,tarde
True,45.0,False,tarde
True,-3.0,False,tarde
True,-2.0,False,tarde
True,-2.0,False,tarde
True,-4.0,False,tarde
True,-1.0,False,tarde
True,1.0,True,tarde
True,-3.0,False,tarde
True,-1.0,False,tarde
True,0.0,False,tarde
True,2.0,True,tarde
True,-8.0,False,tarde
True,3.0,True,tarde
True,-3.0,False,tarde
True,-3.0,False,tarde
True,-10.0,False,tarde
True,-2.0,False,tarde
True,-5.0,False,tarde
True,3.0,True,tarde
True,-4.0,False,tarde
True,-1.0,False,tarde
True,3.0,True,tarde
True,-3.0,False,tarde
True,1.0,True,tarde
True,0.0,False,tarde
True,2.0,True,tarde
True,-1.0,False,tarde
True,2.0,True,tarde
True,4.0,True,tarde
True,-6.0,False,mañana
True,5.0,True,mañana
True,0.0,False,mañana
True,-2.0,False,mañana
True,0.0,False,mañana
True,-2.0,False,mañana
True,20.0,False,mañana
True,0.0,False,mañana
True,1.0,True,mañana
True,-1.0,False,mañana
True,1.0,True,mañana
True,-1.0,False,mañana
True,5.0,True,mañana
True,-4.0,False,mañana
True,12.0,True,mañana
True,-3.0,False,mañana
True,-1.0,False,mañana
True,0.0,False,mañana
True,-1.0,False,mañana
True,-2.0,False,mañana
True,0.0,False,mañana
True,0.0,False,mañana
True,-4.0,False,mañana
True,-2.0,False,mañana
True,-1.0,False,mañana
True,0.0,False,mañana
True,3.0,True,mañana
True,3.0,True,mañana
True,0.0,False,mañana
True,-3.0,False,mañana
True,-6.0,False,tarde
True,0.0,False,noche
True,0.0,False,noche
True,-3.0,False,noche
True,8.0,True,noche
True,-4.0,False,noche
True,10.0,True,noche
True,23.0,False,noche
True,-1.0,False,noche
True,-3.0,False,noche
True,14.0,True,noche
True,14.0,True,noche
True,5.0,True,noche
True,3.0,True,noche
True,1.0,True,noche
True,0.0,False,noche
True,11.0,True,noche
True,20.0,False,noche
True,74.0,False,noche
True,26.0,False,noche
True,12.0,True,noche
True,13.0,True,noche
True,2.0,True,noche
True,0.0,False,noche
True,0.0,False,noche
True,13.0,True,noche
True,14.0,True,noche
True,-2.0,False,noche
True,1.0,True,noche
True,18.0,False,noche
True,4.0,True,noche
True,30.0,False,noche
True,-2.0,False,tarde
True,-3.0,False,mañana
True,-3.0,False,mañana
True,10.0,True,mañana
True,2.0,True,mañana
True,-1.0,False,mañana
True,-2.0,False,mañana
True,29.0,False,mañana
True,3.0,True,mañana
True,2.0,True,mañana
True,1.0,True,mañana
True,15.0,False,mañana
True,-2.0,False,mañana
True,18.0,False,mañana
True,6.0,True,mañana
True,0.0,False,mañana
True,11.0,True,mañana
True,-5.0,False,mañana
True,2.0,True,mañana
True,4.0,True,mañana
True,1.0,True,mañana
True,0.0,False,mañana
True,6.0,True,mañana
True,0.0,False,mañana
True,-6.0,False,mañana
True,-1.0,False,mañana
True,-3.0,False,mañana
True,1.0,True,mañana
True,1.0,True,mañana
True,6.0,True,mañana
True,10.0,True,mañana
True,0.0,False,mañana
True,-2.0,False,tarde
True,-3.0,False,tarde
True,-4.0,False,tarde
True,-3.0,False,tarde
True,-3.0,False,tarde
True,5.0,True,tarde
True,-2.0,False,tarde
True,2.0,True,tarde
True,7.0,True,tarde
True,9.0,True,tarde
True,16.0,False,tarde
True,-2.0,False,tarde
True,3.0,True,tarde
True,-1.0,False,tarde
True,1.0,True,tarde
True,-4.0,False,tarde
True,-2.0,False,tarde
True,-2.0,False,tarde
True,-4.0,False,tarde
True,10.0,True,tarde
True,5.0,True,tarde
True,2.0,True,tarde
True,-6.0,False,tarde
True,3.0,True,tarde
True,17.0,False,tarde
True,-4.0,False,tarde
True,-1.0,False,tarde
True,16.0,False,tarde
True,-5.0,False,tarde
True,-1.0,False,tarde
True,-2.0,False,noche
True,2.0,True,tarde
True,-1.0,False,tarde
True,0.0,False,tarde
True,-5.0,False,noche
True,2.0,True,tarde
True,3.0,True,tarde
True,-4.0,False,tarde
True,7.0,True,noche
True,-3.0,False,tarde
True,-1.0,False,tarde
True,1.0,True,tarde
True,0.0,False,noche
True,-1.0,False,tarde
True,-1.0,False,tarde
True,-1.0,False,tarde
True,-1.0,False,noche
True,-3.0,False,mañana
True,2.0,True,mañana
True,-2.0,False,mañana
True,1.0,True,mañana
True,-5.0,False,mañana
True,-6.0,False,mañana
True,3.0,True,mañana
True,-2.0,False,mañana
True,-4.0,False,mañana
True,-5.0,False,mañana
True,-3.0,False,mañana
True,-4.0,False,mañana
True,-2.0,False,mañana
True,-1.0,False,mañana
True,-1.0,False,mañana
True,6.0,True,mañana
True,-2.0,False,mañana
True,-2.0,False,mañana
True,18.0,False,mañana
True,4.0,True,mañana
True,8.0,True,mañana
True,-3.0,False,mañana
True,-4.0,False,mañana
True,-3.0,False,mañana
True,-4.0,False,mañana
True,4.0,True,mañana
True,104.0,False,mañana
True,6.0,True,mañana
True,4.0,True,mañana
True,-4.0,False,mañana
True,-4.0,False,noche
True,-2.0,False,tarde
True,-1.0,False,tarde
True,5.0,True,tarde
True,-4.0,False,tarde
True,-2.0,False,tarde
True,-5.0,False,tarde
True,-1.0,False,tarde
True,5.0,True,tarde
True,-3.0,False,tarde
True,5.0,True,tarde
True,28.0,False,tarde
True,8.0,True,tarde
True,30.0,False,tarde
True,0.0,False,tarde
True,7.0,True,tarde
True,2.0,True,tarde
True,-6.0,False,tarde
True,10.0,True,tarde
True,3.0,True,tarde
True,12.0,True,tarde
True,81.0,False,tarde
True,-1.0,False,tarde
True,2.0,True,tarde
True,21.0,False,tarde
True,-1.0,False,tarde
True,3.0,True,tarde
True,-3.0,False,mañana
True,-9.0,False,mañana
True,-1.0,False,mañana
True,-1.0,False,mañana
True,4.0,True,mañana
True,-5.0,False,mañana
True,-9.0,False,mañana
True,2.0,True,mañana
True,-7.0,False,mañana
True,4.0,True,mañana
True,-5.0,False,mañana
True,-1.0,False,mañana
True,0.0,False,mañana
True,-2.0,False,mañana
True,12.0,True,mañana
True,-3.0,False,mañana
True,-9.0,False,mañana
True,-2.0,False,mañana
True,-4.0,False,mañana
True,1.0,True,mañana
True,-3.0,False,mañana
True,1.0,True,mañana
True,-3.0,False,mañana
True,-6.0,False,mañana
True,-6.0,False,mañana
True,-1.0,False,mañana
True,0.0,False,mañana
True,3.0,True,mañana
True,1.0,True,mañana
True,35.0,False,mañana
True,-3.0,False,mañana
True,37.0,False,mañana
True,-1.0,False,mañana
True,-2.0,False,mañana
True,40.0,False,mañana
True,7.0,True,mañana
True,1.0,True,mañana
True,-2.0,False,tarde
True,-3.0,False,mañana
True,-2.0,False,mañana
True,1.0,True,mañana
True,0.0,False,mañana
True,13.0,True,mañana
True,1.0,True,mañana
True,0.0,False,tarde
True,0.0,False,mañana
True,-4.0,False,mañana
True,-6.0,False,mañana
True,-4.0,False,mañana
True,-1.0,False,mañana
True,-6.0,False,mañana
True,1.0,True,tarde
True,-3.0,False,mañana
True,0.0,False,mañana
True,3.0,True,mañana
True,-1.0,False,mañana
True,-2.0,False,mañana
True,4.0,True,mañana
True,-2.0,False,tarde
True,0.0,False,mañana
True,-2.0,False,mañana
True,-7.0,False,tarde
True,1.0,True,tarde
True,-2.0,False,tarde
True,0.0,False,tarde
True,-1.0,False,tarde
True,0.0,False,tarde
True,-3.0,False,tarde
True,0.0,False,tarde
True,-3.0,False,tarde
True,41.0,False,tarde
True,-2.0,False,tarde
True,-6.0,False,tarde
True,-1.0,False,tarde
True,-5.0,False,tarde
True,0.0,False,tarde
True,-3.0,False,tarde
True,1.0,True,tarde
True,-2.0,False,tarde
True,10.0,True,tarde
True,11.0,True,tarde
True,6.0,True,tarde
True,-4.0,False,tarde
True,4.0,True,tarde
True,4.0,True,tarde
True,-9.0,False,tarde
True,-1.0,False,tarde
True,19.0,False,tarde
True,8.0,True,tarde
True,-5.0,False,tarde
True,-2.0,False,tarde
True,9.0,True,tarde
True,8.0,True,tarde
True,11.0,True,tarde
True,43.0,False,tarde
True,18.0,False,tarde
True,-7.0,False,tarde
True,-3.0,False,tarde
True,36.0,False,tarde
True,-2.0,False,tarde
True,8.0,True,tarde
True,4.0,True,tarde
True,-2.0,False,tarde
True,-3.0,False,tarde
True,-3.0,False,tarde
True,2.0,True,tarde
True,3.0,True,tarde
True,9.0,True,tarde
True,12.0,True,tarde
True,-3.0,False,tarde
True,-5.0,False,tarde
True,-2.0,False,tarde
True,-2.0,False,tarde
True,-4.0,False,tarde
True,2.0,True,noche
True,-4.0,False,noche
True,16.0,False,noche
True,-1.0,False,noche
True,-5.0,False,noche
True,-5.0,False,noche
True,-2.0,False,noche
True,1.0,True,noche
True,3.0,True,mañana
True,-1.0,False,mañana
True,3.0,True,mañana
True,-1.0,False,mañana
True,-2.0,False,mañana
True,-3.0,False,mañana
True,1.0,True,mañana
True,-2.0,False,mañana
True,-4.0,False,mañana
True,-4.0,False,mañana
True,-5.0,False,mañana
True,4.0,True,mañana
True,0.0,False,mañana
True,31.0,False,mañana
True,-5.0,False,mañana
True,-1.0,False,mañana
True,-4.0,False,mañana
True,1.0,True,mañana
True,1.0,True,mañana
True,4.0,True,mañana
True,-3.0,False,mañana
True,-1.0,False,mañana
True,-5.0,False,mañana
True,4.0,True,mañana
True,10.0,True,mañana
True,4.0,True,mañana
True,2.0,True,mañana
True,0.0,False,mañana
True,-2.0,False,mañana
True,-3.0,False,mañana
True,-4.0,False,mañana
True,2.0,True,mañana
True,0.0,False,mañana
True,0.0,False,mañana
True,1.0,True,mañana
True,-2.0,False,mañana
True,-2.0,False,mañana
True,-5.0,False,mañana
True,0.0,False,mañana
True,-4.0,False,mañana
True,-1.0,False,mañana
True,23.0,False,mañana
True,-5.0,False,mañana
True,2.0,True,mañana
True,-1.0,False,mañana
True,-6.0,False,mañana
True,1.0,True,mañana
True,-3.0,False,mañana
True,1.0,True,mañana
True,-6.0,False,mañana
True,-1.0,False,mañana
True,-4.0,False,mañana
True,0.0,False,mañana
True,-1.0,False,mañana
True,3.0,True,mañana
True,0.0,False,mañana
True,-1.0,False,mañana
True,6.0,True,mañana
True,-2.0,False,tarde
True,-8.0,False,tarde
True,1.0,True,tarde
True,5.0,True,tarde
True,-3.0,False,tarde
True,73.0,False,tarde
True,-6.0,False,tarde
True,9.0,True,tarde
True,4.0,True,tarde
True,-3.0,False,tarde
True,-3.0,False,tarde
True,-3.0,False,tarde
True,13.0,True,tarde
True,-1.0,False,tarde
True,4.0,True,tarde
True,1.0,True,tarde
True,0.0,False,tarde
True,-5.0,False,tarde
True,-2.0,False,tarde
True,-5.0,False,tarde
True,-7.0,False,tarde
True,-4.0,False,tarde
True,-5.0,False,tarde
True,0.0,False,tarde
True,-7.0,False,tarde
True,-6.0,False,tarde
True,2.0,True,tarde
True,0.0,False,tarde
True,1.0,True,tarde
True,-3.0,False,tarde
True,-7.0,False,tarde
True,-7.0,False,tarde
True,-2.0,False,tarde
True,-2.0,False,noche
True,-3.0,False,tarde
True,-4.0,False,tarde
True,-3.0,False,tarde
True,12.0,True,tarde
True,5.0,True,tarde
True,0.0,False,tarde
True,0.0,False,tarde
True,-7.0,False,tarde
True,2.0,True,tarde
True,-1.0,False,tarde
True,2.0,True,tarde
True,3.0,True,tarde
True,-4.0,False,tarde
True,-2.0,False,tarde
True,-3.0,False,tarde
True,-4.0,False,tarde
True,3.0,True,tarde
True,1.0,True,tarde
True,-1.0,False,tarde
True,-4.0,False,tarde
True,-3.0,False,tarde
True,-2.0,False,tarde
True,-5.0,False,tarde
True,6.0,True,tarde
True,3.0,True,tarde
True,2.0,True,tarde
True,17.0,False,tarde
True,10.0,True,tarde
True,-3.0,False,tarde
True,-1.0,False,tarde
True,-2.0,False,tarde
True,-1.0,False,tarde
True,10.0,True,tarde
True,-2.0,False,tarde
True,-2.0,False,tarde
True,-4.0,False,tarde
True,-1.0,False,tarde
True,1.0,True,tarde
True,6.0,True,tarde
True,-1.0,False,tarde
True,2.0,True,tarde
True,16.0,False,tarde
True,20.0,False,tarde
True,-1.0,False,tarde
True,-3.0,False,tarde
True,-1.0,False,tarde
True,-3.0,False,tarde
True,0.0,False,tarde
True,9.0,True,tarde
True,-5.0,False,tarde
True,33.0,False,tarde
True,106.0,False,tarde
True,18.0,False,tarde
True,3.0,True,tarde
True,1.0,True,tarde
True,-2.0,False,tarde
True,-1.0,False,noche
True,0.0,False,noche
True,20.0,False,tarde
True,-4.0,False,noche
True,67.0,False,tarde
True,7.0,True,noche
True,-1.0,False,tarde
True,-5.0,False,mañana
True,-3.0,False,mañana
True,-2.0,False,mañana
True,-3.0,False,mañana
True,-9.0,False,mañana
True,-4.0,False,mañana
True,-3.0,False,mañana
True,-5.0,False,mañana
True,-8.0,False,mañana
True,-5.0,False,mañana
True,-1.0,False,mañana
True,-3.0,False,mañana
True,0.0,False,mañana
True,-5.0,False,mañana
True,22.0,False,mañana
True,-4.0,False,mañana
True,0.0,False,mañana
